,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-17,Sat,Premier League,Matchweek 2,Home,W 2–1,Arsenal,Burnley,N,CM,8,0,0,0,0,1.0,1.0,0,0,7.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,5.0,6.0,83.3,0.0,4.0,0.0,0.0,0.0,/en/matches/ff7eda21/Arsenal-Burnley-August-17-2019-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-24,Sat,Premier League,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,N,RM,30,1,0,0,0,1.0,1.0,0,0,33.0,1.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,24.0,27.0,88.9,2.0,19.0,1.0,1.0,1.0,/en/matches/102b241e/Liverpool-Arsenal-August-24-2019-Premier-League,0.0,0.5,0.7857142857142858
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-09-01,Sun,Premier League,Matchweek 4,Home,D 2–2,Arsenal,Tottenham,Y,RM,62,0,0,0,0,1.0,0.0,0,0,40.0,3.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,28.0,34.0,82.4,8.0,27.0,1.0,1.0,1.0,/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-09-06,Fri,Friendlies (M),Friendlies (M),Away,W 2–1,uy Uruguay,cr Costa Rica,Y,DM,44,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/042747ef/Costa-Rica-Uruguay-September-6-2019-Friendlies-M,1.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-15,Sun,Premier League,Matchweek 5,Away,D 2–2,Arsenal,Watford,N,"DM,RM",24,0,0,0,0,1.0,1.0,0,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,62.5,0.0,3.0,0.0,0.0,0.0,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League,0.5,0.5,0.2499999999999999
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-19,Thu,Europa Lg,Group stage,Away,W 3–0,eng Arsenal,de Eint Frankfurt,Y,DM,90,0,0,0,0,2.0,0.0,0,0,41.0,1.0,1.0,0.0,0.6,0.6,0.0,1.0,0.0,25.0,30.0,83.3,6.0,17.0,0.0,1.0,0.0,/en/matches/dc129b7c/Eintracht-Frankfurt-Arsenal-September-19-2019-Europa-League,1.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,N,LM,19,0,0,0,0,2.0,0.0,0,0,14.0,0.0,1.0,0.0,0.2,0.2,0.0,1.0,0.0,4.0,8.0,50.0,0.0,11.0,1.0,2.0,1.0,/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League,1.0,0.8333333333333334,0.511904761904762
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-09-24,Tue,EFL Cup,Third round,Home,W 5–0,Arsenal,Nott'ham Forest,Y,DM,90,0,0,0,0,1.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/37d4aeed/Arsenal-Nottingham-Forest-September-24-2019-EFL-Cup,1.0,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-09-30,Mon,Premier League,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,Y,RM,54,0,0,0,0,1.0,0.0,0,0,16.0,2.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,8.0,10.0,80.0,0.0,8.0,0.0,1.0,1.0,/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League,0.5,1.0,0.5641025641025641
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-10-03,Thu,Europa Lg,Group stage,Home,W 4–0,eng Arsenal,be Standard Liège,Y,DM,90,0,0,0,0,3.0,0.0,0,0,86.0,0.0,1.0,3.0,0.6,0.6,0.0,2.0,0.0,69.0,75.0,92.0,8.0,48.0,2.0,2.0,1.0,/en/matches/f3398a45/Arsenal-Standard-Liege-October-3-2019-Europa-League,1.0,0.8333333333333334,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-10-06,Sun,Premier League,Matchweek 8,Home,W 1–0,Arsenal,Bournemouth,N,RW,8,0,0,0,0,0.0,0.0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,2.0,0.0,0.0,0.0,/en/matches/9575566f/Arsenal-Bournemouth-October-6-2019-Premier-League,1.0,0.8333333333333334,0.7023809523809523
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-10-11,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,uy Uruguay,pe Peru,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/67ba131b/Uruguay-Peru-October-11-2019-Friendlies-M,1.0,0.8333333333333334,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-24,Thu,Europa Lg,Group stage,Home,W 3–2,eng Arsenal,pt Vitória,Y,DM,90,0,0,0,0,1.0,0.0,0,0,76.0,2.0,3.0,2.0,0.0,0.0,0.2,6.0,1.0,53.0,64.0,82.8,4.0,39.0,2.0,0.0,0.0,/en/matches/9047af47/Arsenal-Vitoria-Guimaraes-October-24-2019-Europa-League,1.0,1.0,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-10-30,Wed,EFL Cup,Fourth round,Away,D 5 (4)–5 (5),Arsenal,Liverpool,Y,DM,71,1,0,0,0,4.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/8d8c441c/Liverpool-Arsenal-October-30-2019-EFL-Cup,0.5,1.0,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-11-02,Sat,Premier League,Matchweek 11,Home,D 1–1,Arsenal,Wolves,Y,RM,72,0,0,0,0,2.0,1.0,0,0,33.0,1.0,0.0,3.0,0.1,0.1,0.0,1.0,0.0,23.0,25.0,92.0,1.0,13.0,0.0,0.0,0.0,/en/matches/a3427b2c/Arsenal-Wolverhampton-Wanderers-November-2-2019-Premier-League,0.5,0.8333333333333334,0.6538461538461539
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-11-06,Wed,Europa Lg,Group stage,Away,D 1–1,eng Arsenal,pt Vitória,N,CM,13,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,1.0,4.0,0.0,0.0,0.0,/en/matches/7083f275/Vitoria-Guimaraes-Arsenal-November-6-2019-Europa-League,0.5,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-11-09,Sat,Premier League,Matchweek 12,Away,L 0–2,Arsenal,Leicester City,Y,"CM,DM",79,0,0,0,0,0.0,0.0,0,0,43.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,36.0,37.0,97.3,3.0,30.0,0.0,0.0,0.0,/en/matches/8e13e609/Leicester-City-Arsenal-November-9-2019-Premier-League,0.0,0.5,1.0
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-11-15,Fri,Friendlies (M),Friendlies (M),Away,W 2–1,uy Uruguay,hu Hungary,N,,23,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b39796a0/Hungary-Uruguay-November-15-2019-Friendlies-M,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2019-11-18,Mon,Friendlies (M),Friendlies (M),Away,D 2–2,uy Uruguay,ar Argentina,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/417df884/Argentina-Uruguay-November-18-2019-Friendlies-M,0.5,0.5,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2019-11-23,Sat,Premier League,Matchweek 13,Home,D 2–2,Arsenal,Southampton,Y,"CM,DM",82,0,0,0,0,1.0,0.0,1,0,62.0,2.0,4.0,0.0,0.1,0.1,0.1,1.0,0.0,40.0,49.0,81.6,2.0,34.0,1.0,1.0,1.0,/en/matches/19a8b14e/Arsenal-Southampton-November-23-2019-Premier-League,0.5,0.5,0.1904761904761904
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2019-11-28,Thu,Europa Lg,Group stage,Home,L 1–2,eng Arsenal,de Eint Frankfurt,N,DM,15,0,0,0,0,0.0,0.0,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,93.3,2.0,11.0,0.0,2.0,1.0,/en/matches/d38f5b61/Arsenal-Eintracht-Frankfurt-November-28-2019-Europa-League,0.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2019-12-01,Sun,Premier League,Matchweek 14,Away,D 2–2,Arsenal,Norwich City,N,"DM,RM",21,0,0,0,0,1.0,0.0,0,0,14.0,2.0,2.0,0.0,0.1,0.1,0.0,1.0,0.0,8.0,8.0,100.0,1.0,4.0,0.0,0.0,0.0,/en/matches/39fce32e/Norwich-City-Arsenal-December-1-2019-Premier-League,0.5,0.3333333333333333,0.375
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2019-12-05,Thu,Premier League,Matchweek 15,Home,L 1–2,Arsenal,Brighton,Y,DM,90,0,0,0,0,1.0,0.0,0,0,58.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,39.0,44.0,88.6,3.0,36.0,1.0,2.0,2.0,/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League,0.0,0.3333333333333333,0.2261904761904761
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2019-12-09,Mon,Premier League,Matchweek 16,Away,W 3–1,Arsenal,West Ham,Y,DM,90,0,0,0,0,2.0,0.0,0,0,90.0,1.0,1.0,1.0,0.1,0.1,0.0,2.0,1.0,75.0,83.0,90.4,11.0,52.0,0.0,1.0,1.0,/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League,1.0,0.1666666666666666,0.4404761904761904
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2019-12-15,Sun,Premier League,Matchweek 17,Home,L 0–3,Arsenal,Manchester City,Y,DM,80,0,0,0,0,1.0,0.0,0,0,52.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,42.0,46.0,91.3,5.0,38.0,0.0,1.0,1.0,/en/matches/bed05936/Arsenal-Manchester-City-December-15-2019-Premier-League,0.0,0.5,0.6547619047619048
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2019-12-21,Sat,Premier League,Matchweek 18,Away,D 0–0,Arsenal,Everton,Y,DM,90,0,0,0,0,0.0,0.0,0,0,61.0,1.0,1.0,3.0,0.0,0.0,0.1,4.0,0.0,47.0,51.0,92.2,9.0,33.0,2.0,1.0,1.0,/en/matches/b9d1d1a7/Everton-Arsenal-December-21-2019-Premier-League,0.5,0.3333333333333333,0.5357142857142857
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2019-12-26,Thu,Premier League,Matchweek 19,Away,D 1–1,Arsenal,Bournemouth,Y,DM,90,0,0,0,0,1.0,0.0,1,0,91.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,69.0,78.0,88.5,9.0,58.0,2.0,3.0,2.0,/en/matches/5b1ecf02/Bournemouth-Arsenal-December-26-2019-Premier-League,0.5,0.5,0.2692307692307692
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2019-12-29,Sun,Premier League,Matchweek 20,Home,L 1–2,Arsenal,Chelsea,Y,DM,90,0,0,0,0,1.0,0.0,1,0,59.0,0.0,3.0,0.0,0.1,0.1,0.0,1.0,0.0,47.0,53.0,88.7,5.0,35.0,0.0,3.0,3.0,/en/matches/850e18c6/North-West-London-Derby-Arsenal-Chelsea-December-29-2019-Premier-League,0.0,0.3333333333333333,0.3809523809523809
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-01-01,Wed,Premier League,Matchweek 21,Home,W 2–0,Arsenal,Manchester Utd,Y,"DM,LM",90,0,0,0,0,1.0,0.0,0,0,50.0,2.0,2.0,0.0,0.1,0.1,0.0,1.0,0.0,35.0,40.0,87.5,2.0,20.0,1.0,0.0,0.0,/en/matches/f6b7d570/Arsenal-Manchester-United-January-1-2020-Premier-League,1.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-01-11,Sat,Premier League,Matchweek 22,Away,D 1–1,Arsenal,Crystal Palace,Y,DM,45,0,0,0,0,0.0,0.0,0,0,62.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,52.0,88.5,2.0,33.0,1.0,0.0,0.0,/en/matches/e1fdc1f9/Crystal-Palace-Arsenal-January-11-2020-Premier-League,0.5,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-01-18,Sat,Premier League,Matchweek 23,Home,D 1–1,Arsenal,Sheffield Utd,Y,DM,90,0,0,0,0,1.0,1.0,0,0,74.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,52.0,62.0,83.9,2.0,31.0,1.0,1.0,0.0,/en/matches/0333a4b6/Arsenal-Sheffield-United-January-18-2020-Premier-League,0.5,0.5,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-01-21,Tue,Premier League,Matchweek 24,Away,D 2–2,Arsenal,Chelsea,Y,"DM,LM,CM",90,0,1,0,0,0.0,0.0,0,0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35.0,41.0,85.4,1.0,20.0,0.0,1.0,1.0,/en/matches/38d058ad/North-West-London-Derby-Chelsea-Arsenal-January-21-2020-Premier-League,0.5,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-02-02,Sun,Premier League,Matchweek 25,Away,D 0–0,Arsenal,Burnley,N,DM,45,0,0,0,0,1.0,1.0,1,0,36.0,0.0,1.0,0.0,0.0,0.0,0.2,2.0,0.0,26.0,34.0,76.5,3.0,14.0,1.0,1.0,1.0,/en/matches/a6b40849/Burnley-Arsenal-February-2-2020-Premier-League,0.5,0.5,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2020-02-16,Sun,Premier League,Matchweek 26,Home,W 4–0,Arsenal,Newcastle Utd,N,DM,9,0,0,0,0,0.0,0.0,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,100.0,1.0,9.0,0.0,0.0,0.0,/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League,1.0,0.5,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2020-02-23,Sun,Premier League,Matchweek 27,Home,W 3–2,Arsenal,Everton,N,"CM,DM",15,0,0,0,0,0.0,0.0,0,0,13.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,8.0,11.0,72.7,1.0,6.0,0.0,1.0,0.0,/en/matches/485003ed/Arsenal-Everton-February-23-2020-Premier-League,1.0,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2020-02-27,Thu,Europa Lg,Round of 32,Home,L 1–2,eng Arsenal,gr Olympiacos,N,"CM,DM",49,0,0,0,0,1.0,1.0,0,0,54.0,2.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,47.0,51.0,92.2,5.0,39.0,2.0,0.0,0.0,/en/matches/5d07525e/Arsenal-Olympiacos-February-27-2020-Europa-League,0.0,0.8333333333333334,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2020-03-02,Mon,FA Cup,Fifth round,Away,W 2–0,Arsenal,Portsmouth,Y,DM,15,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f6dfb9eb/Portsmouth-Arsenal-March-2-2020-FA-Cup,1.0,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2020-07-04,Sat,Premier League,Matchweek 33,Away,W 2–0,Arsenal,Wolves,N,CM,8,0,0,0,0,0.0,0.0,1,0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,1.0,2.0,0.0,0.0,0.0,/en/matches/df13ee5b/Wolverhampton-Wanderers-Arsenal-July-4-2020-Premier-League,1.0,0.6666666666666666,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2020-07-07,Tue,Premier League,Matchweek 34,Home,D 1–1,Arsenal,Leicester City,N,CM,11,0,0,0,0,0.0,0.0,0,0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,1.0,3.0,0.0,1.0,0.0,/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League,0.5,0.6666666666666666,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2020-07-15,Wed,Premier League,Matchweek 36,Home,W 2–1,Arsenal,Liverpool,Y,CM,56,0,0,0,0,0.0,0.0,1,0,29.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,2.0,15.0,0.0,1.0,0.0,/en/matches/12f95828/Arsenal-Liverpool-July-15-2020-Premier-League,1.0,0.8333333333333334,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2020-07-18,Sat,FA Cup,Semi-finals,Neutral,W 2–0,Arsenal,Manchester City,N,,13,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/93b61e4d/Arsenal-Manchester-City-July-18-2020-FA-Cup,1.0,0.8333333333333334,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2020-07-21,Tue,Premier League,Matchweek 37,Away,L 0–1,Arsenal,Aston Villa,Y,CM,45,0,0,0,0,1.0,0.0,1,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,44.0,95.5,8.0,38.0,0.0,0.0,0.0,/en/matches/ca0b21bc/Aston-Villa-Arsenal-July-21-2020-Premier-League,0.0,0.8333333333333334,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2020-07-26,Sun,Premier League,Matchweek 38,Home,W 3–2,Arsenal,Watford,N,CM,19,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,100.0,0.0,7.0,0.0,0.0,0.0,/en/matches/5ecaeb4b/Arsenal-Watford-July-26-2020-Premier-League,1.0,0.6666666666666666,0.5
